,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
4615,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Four 500m,tokyo-2020,GameTeam,,,False,12,Russia,Russia,Russia,,,,,2020,Woman
4619,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Canoe Single 1000m,tokyo-2020,Athlete,,,False,23,Russia,Russia,Russia,https://olympics.com/en/athletes/vladislav-chebotar,Vladislav CHEBOTAR,,,2020,Man
4639,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Canoe Single 1000m,tokyo-2020,Athlete,,,False,19,Russia,Russia,Russia,https://olympics.com/en/athletes/viktor-melantev,Viktor MELANTEV,,,2020,Man
4654,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 1000m,tokyo-2020,Athlete,,,False,11,Australia,AU,AUS,https://olympics.com/en/athletes/jean-van-der-westhuyzen,Jean VAN DER WESTHUYZEN,,,2020,Man
4658,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 1000m,tokyo-2020,Athlete,,,False,7,Australia,AU,AUS,https://olympics.com/en/athletes/thomas-green,Thomas GREEN,,,2020,Man
4667,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 1000m,tokyo-2020,Athlete,,,False,13,Russia,Russia,Russia,https://olympics.com/en/athletes/maxim-spesivtsev,Maxim SPESIVTSEV,,,2020,Man
4672,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 1000m,tokyo-2020,Athlete,,,False,17,Russia,Russia,Russia,https://olympics.com/en/athletes/roman-anoshkin,Roman ANOSHKIN,,,2020,Man
4680,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Double 500m,tokyo-2020,GameTeam,,"[('Alyssa BULL', 'https://olympics.com/en/athletes/alyssa-bull'), ('Alyce BURNETT', 'https://olympics.com/en/athletes/alyce-burnett')]",False,5,Australia,AU,AUS,,,,,2020,Woman
4688,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Double 500m,tokyo-2020,GameTeam,,"[('Jaime ROBERTS', 'https://olympics.com/en/athletes/jaime-roberts'), ('Jo BRIGDEN-JONES', 'https://olympics.com/en/athletes/jo-brigden-jones')]",False,13,Australia,AU,AUS,,,,,2020,Woman
4690,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Double 500m,tokyo-2020,GameTeam,,"[('Alicia HOSKIN', 'https://olympics.com/en/athletes/alicia-hoskin'), ('Teneale HATTON', 'https://olympics.com/en/athletes/teneale-hatton')]",False,15,Russia,Russia,Russia,,,,,2020,Woman
4705,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 200m,tokyo-2020,Athlete,,,False,12,Russia,Russia,Russia,https://olympics.com/en/athletes/evgenii-lukantsov,Evgenii LUKANTSOV,,,2020,Man
4707,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 200m,tokyo-2020,Athlete,,,False,18,Russia,Russia,Russia,https://olympics.com/en/athletes/oleg-gusev,Oleg GUSEV,,,2020,Man
4729,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,47,Australia,AU,AUS,https://olympics.com/en/athletes/grace-brown,Grace BROWN,,,2020,Woman
4753,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,39,Russia,Russia,Russia,https://olympics.com/en/athletes/tamara-balabolina,Tamara BALABOLINA,,,2020,Woman
4771,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,40,Australia,AU,AUS,https://olympics.com/en/athletes/sarah-gigante,Sarah GIGANTE,,,2020,Woman
4782,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,26,Australia,AU,AUS,https://olympics.com/en/athletes/tiffany-cromwell,Tiffany CROMWELL,,,2020,Woman
4787,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,DNF,Australia,AU,AUS,https://olympics.com/en/athletes/amanda-spratt,Amanda SPRATT,,IRM,2020,Woman
4793,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Individual Time Trial,tokyo-2020,Athlete,,,False,11,Australia,AU,AUS,https://olympics.com/en/athletes/sarah-gigante,Sarah GIGANTE,,,2020,Woman
4802,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Individual Time Trial,tokyo-2020,Athlete,,,False,4,Australia,AU,AUS,https://olympics.com/en/athletes/grace-brown,Grace BROWN,,,2020,Woman
4824,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Individual Time Trial,tokyo-2020,Athlete,BRONZE,,False,3,Australia,AU,AUS,https://olympics.com/en/athletes/rohan-dennis,Rohan DENNIS,,,2020,Man
4835,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Individual Time Trial,tokyo-2020,Athlete,,,False,27,Australia,AU,AUS,https://olympics.com/en/athletes/richie-porte,Richie PORTE,,,2020,Man
4840,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Individual Time Trial,tokyo-2020,Athlete,,,False,20,Russia,Russia,Russia,https://olympics.com/en/athletes/aleksandr-vlasov-x0833,Aleksandr VLASOV,,,2020,Man
4881,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,63,Greece,GR,GRE,https://olympics.com/en/athletes/polychronis-tzortzakis,Polychronis TZORTZAKIS,,,2020,Man
4906,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,32,Russia,Russia,Russia,https://olympics.com/en/athletes/pavel-sivakov,Pavel SIVAKOV,,,2020,Man
4908,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,71,Australia,AU,AUS,https://olympics.com/en/athletes/lucas-hamilton,Lucas HAMILTON,,,2020,Man
4913,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,48,Australia,AU,AUS,https://olympics.com/en/athletes/richie-porte,Richie PORTE,,,2020,Man
4916,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,72,Australia,AU,AUS,https://olympics.com/en/athletes/luke-durbridge,Luke DURBRIDGE,,,2020,Man
4935,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,DNF,Russia,Russia,Russia,https://olympics.com/en/athletes/ilnur-zakarin,Ilnur ZAKARIN,,IRM,2020,Man
4950,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,59,Russia,Russia,Russia,https://olympics.com/en/athletes/aleksandr-vlasov-x0833,Aleksandr VLASOV,,,2020,Man
4983,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Football,Women,tokyo-2020,GameTeam,,,False,4,Australia,AU,AUS,,,,,2020,Woman
5003,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Football,Men,tokyo-2020,GameTeam,,,False,12,Australia,AU,AUS,,,,,2020,Man
5020,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Welter (63-69kg),tokyo-2020,Athlete,BRONZE,,True,3,Russia,Russia,Russia,https://olympics.com/en/athletes/andrei-zamkovoi,Andrei ZAMKOVOI,,,2020,Man
5052,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Middle (69-75kg),tokyo-2020,Athlete,BRONZE,,True,3,Russia,Russia,Russia,https://olympics.com/en/athletes/gleb-bakshi,Gleb BAKSHI,,,2020,Man
5060,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Super Heavy (+91kg),tokyo-2020,Athlete,,,True,5,Russia,Russia,Russia,https://olympics.com/en/athletes/ivan-veriasov,Ivan VERIASOV,,,2020,Man
5081,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Light Heavy (75-81kg),tokyo-2020,Athlete,BRONZE,,True,3,Russia,Russia,Russia,https://olympics.com/en/athletes/imam-khataev,Imam KHATAEV,,,2020,Man
5088,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Light Heavy (75-81kg),tokyo-2020,Athlete,,,True,9,Australia,AU,AUS,https://olympics.com/en/athletes/paulo-aokuso,Paulo AOKUSO,,,2020,Man
5109,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Feather (52-57kg),tokyo-2020,Athlete,GOLD,,False,1,Russia,Russia,Russia,https://olympics.com/en/athletes/albert-batyrgaziev,Albert BATYRGAZIEV,,,2020,Man
5123,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Heavy (81-91kg),tokyo-2020,Athlete,SILVER,,False,2,Russia,Russia,Russia,https://olympics.com/en/athletes/muslim-gadzhimagomedov,Muslim GADZHIMAGOMEDOV,,,2020,Man
5142,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Middle (69-75kg),tokyo-2020,Athlete,,,True,9,Australia,AU,AUS,https://olympics.com/en/athletes/caitlin-parker,Caitlin PARKER,,,2020,Woman
5144,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Middle (69-75kg),tokyo-2020,Athlete,BRONZE,,True,3,Russia,Russia,Russia,https://olympics.com/en/athletes/zenfira-magomedalieva,Zenfira MAGOMEDALIEVA,,,2020,Woman
5184,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Welter (64-69kg),tokyo-2020,Athlete,,,True,17,Russia,Russia,Russia,https://olympics.com/en/athletes/saadat-dalgatova,Saadat DALGATOVA,,,2020,Woman
5219,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Fly (48-51kg),tokyo-2020,Athlete,,,True,17,Russia,Russia,Russia,https://olympics.com/en/athletes/svetlana-soluianova,Svetlana SOLUIANOVA,,,2020,Woman
5237,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Fly (48-52kg),tokyo-2020,Athlete,,,True,17,Australia,AU,AUS,https://olympics.com/en/athletes/alex-winwood,Alex WINWOOD,,,2020,Man
5251,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Feather (54-57kg),tokyo-2020,Athlete,,,True,5,Australia,AU,AUS,https://olympics.com/en/athletes/skye-nicolson,Skye NICOLSON,,,2020,Woman
5254,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Feather (54-57kg),tokyo-2020,Athlete,,,True,17,Russia,Russia,Russia,https://olympics.com/en/athletes/liudmila-vorontsova,Liudmila VORONTSOVA,,,2020,Woman
5274,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Light (57-63kg),tokyo-2020,Athlete,BRONZE,,True,3,Australia,AU,AUS,https://olympics.com/en/athletes/harrison-garside,Harrison GARSIDE,,,2020,Man
5281,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Men's Light (57-63kg),tokyo-2020,Athlete,,,True,5,Russia,Russia,Russia,https://olympics.com/en/athletes/gabil-mamedov,Gabil MAMEDOV,,,2020,Man
5297,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Duet,tokyo-2020,GameTeam,GOLD,"[('Svetlana KOLESNICHENKO', 'https://olympics.com/en/athletes/svetlana-kolesnichenko'), ('Svetlana ROMASHINA', 'https://olympics.com/en/athletes/svetlana-romashina')]",False,1,Russia,Russia,Russia,,,,,2020,
5316,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Duet,tokyo-2020,GameTeam,,"[('Emily ROGERS', 'https://olympics.com/en/athletes/emily-rogers'), ('Amie THOMPSON', 'https://olympics.com/en/athletes/amie-thompson')]",False,20,Australia,AU,AUS,,,,,2020,
5318,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Duet,tokyo-2020,GameTeam,,"[('Clarissa JOHNSTON', 'https://olympics.com/en/athletes/clarissa-johnston'), ('Laura STRUGNELL', 'https://olympics.com/en/athletes/laura-strugnell')]",False,DNS,Greece,GR,GRE,,,,IRM,2020,
5319,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Team,tokyo-2020,GameTeam,GOLD,,False,1,Russia,Russia,Russia,,,,,2020,
5327,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Team,tokyo-2020,GameTeam,,,False,9,Australia,AU,AUS,,,,,2020,
5328,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Team,tokyo-2020,GameTeam,,,False,DNS,Greece,GR,GRE,,,,IRM,2020,
5342,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Handball,Women,tokyo-2020,GameTeam,SILVER,,False,2,Russia,Russia,Russia,,,,,2020,Woman
5359,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rugby Sevens,Men,tokyo-2020,GameTeam,,,False,7,Australia,AU,AUS,,,,,2020,Man
5369,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rugby Sevens,Women,tokyo-2020,GameTeam,,,False,5,Australia,AU,AUS,,,,,2020,Woman
5372,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rugby Sevens,Women,tokyo-2020,GameTeam,,,False,8,Russia,Russia,Russia,,,,,2020,Woman
5379,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Men,tokyo-2020,Athlete,,,False,22,Australia,AU,AUS,https://olympics.com/en/athletes/anthony-dean,Anthony DEAN,,,2020,Man
5388,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Men,tokyo-2020,Athlete,,,False,23,Russia,Russia,Russia,https://olympics.com/en/athletes/evgeny-kleshchenko,Evgeny KLESHCHENKO,,,2020,Man
5401,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Women,tokyo-2020,Athlete,,,False,5,Australia,AU,AUS,https://olympics.com/en/athletes/lauren-reynolds,Lauren REYNOLDS,,,2020,Woman
5413,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Women,tokyo-2020,Athlete,,,False,10,Russia,Russia,Russia,https://olympics.com/en/athletes/natalia-afremova,Natalia AFREMOVA,,,2020,Woman
5418,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Women,tokyo-2020,Athlete,,,False,9,Australia,AU,AUS,https://olympics.com/en/athletes/saya-sakakibara,Saya SAKAKIBARA,,,2020,Woman
5422,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Women,tokyo-2020,Athlete,,,False,19,Russia,Russia,Russia,https://olympics.com/en/athletes/natalia-suvorova,Natalia SUVOROVA,,,2020,Woman
5449,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,LAP,Australia,AU,AUS,https://olympics.com/en/athletes/ashleigh-gentle,Ashleigh GENTLE,,IRM,2020,Woman
5458,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,DNF,Russia,Russia,Russia,https://olympics.com/en/athletes/anastasia-gorbunova,Anastasia GORBUNOVA,,IRM,2020,Woman
5463,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,LAP,Russia,Russia,Russia,https://olympics.com/en/athletes/alexandra-razarenova,Alexandra RAZARENOVA,,IRM,2020,Woman
5465,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,LAP,Australia,AU,AUS,https://olympics.com/en/athletes/jaz-hedgeland,Jaz HEDGELAND,,IRM,2020,Woman
5472,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,26,Australia,AU,AUS,https://olympics.com/en/athletes/emma-jeffcoat,Emma JEFFCOAT,,,2020,Woman
5487,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Mixed Relay,tokyo-2020,GameTeam,,,False,9,Australia,AU,AUS,,,,,2020,
5492,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Mixed Relay,tokyo-2020,GameTeam,,,False,14,Russia,Russia,Russia,,,,,2020,
5498,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,43,Russia,Russia,Russia,https://olympics.com/en/athletes/igor-polyanskiy,Igor POLYANSKIY,,,2020,Man
5507,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,24,Australia,AU,AUS,https://olympics.com/en/athletes/matthew-hauser,Matthew HAUSER,,,2020,Man
5512,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,16,Australia,AU,AUS,https://olympics.com/en/athletes/jacob-birtwhistle,Jacob BIRTWHISTLE,,,2020,Man
5518,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,26,Australia,AU,AUS,https://olympics.com/en/athletes/aaron-royle,Aaron ROYLE,,,2020,Man
5519,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,32,Russia,Russia,Russia,https://olympics.com/en/athletes/dmitriy-polyanskiy,Dmitriy POLYANSKIY,,,2020,Man
5563,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Surfing,Women,tokyo-2020,Athlete,,,True,5,Australia,AU,AUS,https://olympics.com/en/athletes/sally-fitzgibbons,Sally FITZGIBBONS,,,2020,Woman
5566,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Surfing,Women,tokyo-2020,Athlete,,,True,9,Australia,AU,AUS,https://olympics.com/en/athletes/stephanie-gilmore,Stephanie GILMORE,,,2020,Woman
5575,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Team,tokyo-2020,GameTeam,,,True,9,Australia,AU,AUS,,,,,2020,Woman
5583,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Singles,tokyo-2020,Athlete,,,True,33,Australia,AU,AUS,https://olympics.com/en/athletes/david-powell,David POWELL,,,2020,Man
5589,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Singles,tokyo-2020,Athlete,,,True,17,Russia,Russia,Russia,https://olympics.com/en/athletes/kirill-skachkov,Kirill SKACHKOV,,,2020,Man
5609,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Singles,tokyo-2020,Athlete,,,True,49,Australia,AU,AUS,https://olympics.com/en/athletes/xin-yan,Xin YAN,,,2020,Man
5624,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Singles,tokyo-2020,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/gionis,Panagiotis GIONIS,,,2020,Man
5656,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Mixed Doubles,tokyo-2020,GameTeam,,"[('Heming HU', 'https://olympics.com/en/athletes/heming-hu'), ('Melissa TAPPER', 'https://olympics.com/en/athletes/melissa-tapper')]",True,9,Australia,AU,AUS,,,,,2020,
5692,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Singles,tokyo-2020,Athlete,,,True,49,Australia,AU,AUS,https://olympics.com/en/athletes/michelle-bromley,Michelle BROMLEY,,,2020,Woman
5700,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Singles,tokyo-2020,Athlete,,,True,33,Russia,Russia,Russia,https://olympics.com/en/athletes/yana-noskova,Yana NOSKOVA,,,2020,Woman
5719,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Singles,tokyo-2020,Athlete,,,True,17,Australia,AU,AUS,https://olympics.com/en/athletes/jian-fang-lay,Jian Fang LAY,,,2020,Woman
5732,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Singles,tokyo-2020,Athlete,,,True,33,Russia,Russia,Russia,https://olympics.com/en/athletes/polina-mikhailova,Polina MIKHAILOVA,,,2020,Woman
5742,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Team,tokyo-2020,GameTeam,,,True,9,Australia,AU,AUS,,,,,2020,Man
5751,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Men's Kayak,tokyo-2020,Athlete,,,False,8,Australia,AU,AUS,https://olympics.com/en/athletes/lucien-delfour,Lucien DELFOUR,,,2020,Man
5754,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Men's Kayak,tokyo-2020,Athlete,,,False,20,Russia,Russia,Russia,https://olympics.com/en/athletes/pavel-eigel,Pavel EIGEL,,,2020,Man
5784,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Women's Canoe,tokyo-2020,Athlete,,,False,14,Russia,Russia,Russia,https://olympics.com/en/athletes/alsu-minazova,Alsu MINAZOVA,,,2020,Woman
5789,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Women's Canoe,tokyo-2020,Athlete,GOLD,,False,1,Australia,AU,AUS,https://olympics.com/en/athletes/jessica-fox,Jessica FOX,,,2020,Woman
